Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Activation Of G Protein Gated Potassium Channels R-HSA-1296041,1/29,0.1059053551062263,0.297330867073778,0,0,9.349154135338344,20.99080930838857,UBD
Reactome_2022,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,1/29,0.1059053551062263,0.297330867073778,0,0,9.349154135338344,20.99080930838857,MPZ
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,1/30,0.1093526123750557,0.297330867073778,0,0,9.026315789473683,19.976840295907547,BCL2
Reactome_2022,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,1/30,0.1093526123750557,0.297330867073778,0,0,9.026315789473683,19.976840295907547,DKK1
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,DLK1
Reactome_2022,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,DAPP1
Reactome_2022,Diseases Associated With TLR Signaling Cascade R-HSA-5602358,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,S100A1
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,CDKN2A
Reactome_2022,Striated Muscle Contraction R-HSA-390522,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,VIM
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,PRSS2
Reactome_2022,Plasma Lipoprotein Remodeling R-HSA-8963899,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,PLTP
Reactome_2022,Signaling By WNT In Cancer R-HSA-4791275,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,DKK1
Reactome_2022,Inwardly Rectifying K+ Channels R-HSA-1296065,1/35,0.1263930938243751,0.3051169275282777,0,0,7.696981424148607,15.920116462123724,UBD
Reactome_2022,RHOBTB GTPase Cycle R-HSA-9706574,1/35,0.1263930938243751,0.3051169275282777,0,0,7.696981424148607,15.920116462123724,VIM
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.1297623714775434,0.3051169275282777,0,0,7.476691729323308,15.267781433043083,CDKN2A
Reactome_2022,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,1/36,0.1297623714775434,0.3051169275282777,0,0,7.476691729323308,15.267781433043083,PLTP
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.1331188228369622,0.3069471662917661,0,0,7.268640350877193,14.65730881251084,CDKN2A
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.136462496086846,0.3069471662917661,0,0,7.0718349928876245,14.08501233962965,VIM
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,2/168,0.1367929251507063,0.3069471662917661,0,0,3.1738152610441768,6.313629413379851,NSMCE4A;CDKN2A
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.1397934392468445,0.3069471662917661,0,0,6.885387811634349,13.547615934309556,CDKN2A
Reactome_2022,Elastic Fibre Formation R-HSA-1566948,1/39,0.1397934392468445,0.3069471662917661,0,0,6.885387811634349,13.547615934309556,FBLN1
Reactome_2022,Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499,1/40,0.1431117001669465,0.3069471662917661,0,0,6.708502024291498,13.042198924118267,UBD
Reactome_2022,Collagen Degradation R-HSA-1442490,1/40,0.1431117001669465,0.3069471662917661,0,0,6.708502024291498,13.042198924118267,PRSS2
Reactome_2022,SUMOylation R-HSA-2990846,2/174,0.1446879341626715,0.3069471662917661,0,0,3.062170542635659,5.919714705086153,NSMCE4A;CDKN2A
Reactome_2022,Signaling By Retinoic Acid R-HSA-5362517,1/41,0.1464173264495206,0.3069471662917661,0,0,6.54046052631579,12.566149753529691,CRABP1
Reactome_2022,Activation Of GABAB Receptors R-HSA-991365,1/42,0.1497103655889228,0.3089664050037394,0,0,6.380616174582799,12.117126677357016,UBD
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,1/43,0.1529908649057995,0.3089664050037394,0,0,6.228383458646617,11.693024262708771,ACTG2
Reactome_2022,Defensins R-HSA-1461973,1/43,0.1529908649057995,0.3089664050037394,0,0,6.228383458646617,11.693024262708771,PRSS2
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.156258871496144,0.3089664050037394,0,0,6.083231334149327,11.29194471919019,MPZ
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.156258871496144,0.3089664050037394,0,0,6.083231334149327,11.29194471919019,IL12RB2
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.1627575941262615,0.317384420002536,0,0,5.812280701754386,10.552156890784309,PLTP
Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,1/47,0.1659884035645447,0.317384420002536,0,0,5.685640732265446,10.210485991998636,CDKN2A
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.1659884035645447,0.317384420002536,0,0,5.685640732265446,10.210485991998636,RGS16
Reactome_2022,Muscle Contraction R-HSA-397014,2/196,0.1743793595322649,0.3298044408545011,0,0,2.711890034364261,4.736375947800203,VIM;ACTG2
Reactome_2022,Interferon Signaling R-HSA-913531,2/200,0.1798830098073791,0.3365553086718706,0,0,2.656565656565657,4.557201796283064,VCAM1;IRF8
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,1/52,0.1819587838066104,0.3368173232164917,0,0,5.126934984520124,8.736169451186436,VIM
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.1851164478822136,0.3377072380411338,0,0,5.028087044534413,8.481227409392352,BCL2
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.1882620809769539,0.3377072380411338,0,0,4.932969215491559,8.237665132225366,CDKN2A
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.1882620809769539,0.3377072380411338,0,0,4.932969215491559,8.237665132225366,IL12RB2
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.1913957282889529,0.3398250685946715,0,0,4.841374269005848,8.004786886335353,BCL2A1
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.1945174349528001,0.3418791280988609,0,0,4.75311004784689,7.781950904843825,CDKN2A
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,1/57,0.1976272458474462,0.3438714077745565,0,0,4.667998120300752,7.568564339340113,APBA2
Reactome_2022,GABA Receptor Activation R-HSA-977443,1/59,0.2038113590790191,0.3511205592054389,0,0,4.506578947368421,7.167986118356309,UBD
Reactome_2022,RAB Geranylgeranylation R-HSA-8873719,1/62,0.2129994236149013,0.3633519579313023,0,0,4.284296807592752,6.625518572719858,MPZ
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.2220828186320809,0.3751690334173017,0,0,4.082853618421052,6.143489885539015,CDKN2A
Reactome_2022,Integrin Cell Surface Interactions R-HSA-216083,1/66,0.225087560855222,0.3765888037385445,0,0,4.019838056680162,5.994646987825331,VCAM1
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.2280808472535965,0.3779625468773885,0,0,3.958732057416268,5.851224184840076,CDKN2A
Reactome_2022,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.2399402944088236,0.3901832824965917,0,0,3.731766917293233,5.326594082559256,PLTP
Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,1/71,0.2399402944088236,0.3901832824965917,0,0,3.731766917293233,5.326594082559256,CDKN2A
Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,1/72,0.2428769450992916,0.391301744882192,0,0,3.679021497405485,5.206552557410358,IRF8
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,1/73,0.2458023961798632,0.3923818067458366,0,0,3.627741228070176,5.090545649743084,BCL2
Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,1/74,0.2487166898804938,0.3934245821745993,0,0,3.5778658976207645,4.978388665370624,DLK1
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.2602631278056201,0.4079800381817829,0,0,3.3913192071086806,4.564926354420446,CDKN2A
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,1/81,0.2688078455142327,0.4176121885667544,0,0,3.263651315789473,4.287649603559427,CDKN2A
Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,1/88,0.2883685069554467,0.4404778109023002,0,0,3.0,3.7305482361528552,APBA2
Reactome_2022,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.2911203922630145,0.4404778109023002,0,0,2.9657595693779903,3.659801814088919,MPZ
Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,1/89,0.2911203922630145,0.4404778109023002,0,0,2.9657595693779903,3.659801814088919,S100A1
Reactome_2022,Class B/2 (Secretin Family Receptors) R-HSA-373080,1/92,0.299313182926136,0.445132425890151,0,0,2.8675534991324465,3.4590289032710366,RAMP2
Reactome_2022,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,1/92,0.299313182926136,0.445132425890151,0,0,2.8675534991324465,3.4590289032710366,CPM
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,1/93,0.3020232894313666,0.4453563759411678,0,0,2.836241418764302,3.395693292516925,CDKN2A
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.307412501907002,0.4494939103514147,0,0,2.775615901455767,3.2740187570302206,CDKN2A
Reactome_2022,Adaptive Immune System R-HSA-1280218,4/733,0.3121021105974049,0.452548060366237,0,0,1.442696882575117,1.679912125845379,VCAM1;S100A1;CD8A;DAPP1
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,1/100,0.3207065055587057,0.461181255927395,0,0,2.6347687400318978,2.996335121708695,CDKN2A
Reactome_2022,Potassium Channels R-HSA-1296071,1/102,0.3259533025116196,0.4648842183362443,0,0,2.5823345492443983,2.8948000037910844,UBD
Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,1/104,0.3311600959427814,0.4684703796263737,0,0,2.531936637710782,2.798178249543496,S100A1
Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.3440040340419064,0.4788536153863337,0,0,2.4141081871345027,2.5760994207711607,DAPP1
Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,1/109,0.3440040340419064,0.4788536153863337,0,0,2.4141081871345027,2.5760994207711607,PRSS2
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,1/112,0.3515932214122483,0.4855334962359619,0,0,2.34850640113798,2.454847693044528,S100A1
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.3689659546930258,0.5055124103668228,0,0,2.208407671721677,2.201894863067357,BCL2
Reactome_2022,Rab Regulation Of Trafficking R-HSA-9007101,1/122,0.3762700161296307,0.5114920531762168,0,0,2.153327533710309,2.1047662624875745,MPZ
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.3966537168787027,0.5322863579945439,0,0,1.4826515151515152,1.3709954441944698,CDKN2A;MPZ
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.3976852099959236,0.5322863579945439,0,0,2.00334008097166,1.847268902960126,RAMP2
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.4046610469238601,0.5374887188148981,0,0,1.9578551642263555,1.7712823029064495,JCHAIN
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.418374355612485,0.5514934687619121,0,0,1.8727754638394547,1.6318965735376425,S100A1
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,1/147,0.4339795399695241,0.5677627064262948,0,0,1.782354001441961,1.4878340635524452,CDKN2A
Reactome_2022,Neuronal System R-HSA-112316,2/386,0.4394080610237561,0.5705746464039818,0,0,1.356875,1.1157946410299162,UBD;APBA2
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,3/637,0.4460359207668669,0.5719302816420124,0,0,1.233417171114332,0.995806495039963,MARCO;MPZ;JCHAIN
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,1/153,0.4470259672604235,0.5719302816420124,0,0,1.7114785318559558,1.3779774183729532,RAMP2
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.4555582280478651,0.5785922020461938,0,0,1.6672570850202428,1.3108504343088576,CDKN2A
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,1/162,0.4660410169345321,0.5869203959160059,0,0,1.6150702844066689,1.23307649258811,S100A1
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,1/165,0.4722348013117288,0.5869203959160059,0,0,1.585285622593068,1.1894064429633455,RAMP2
Reactome_2022,Cellular Senescence R-HSA-2559583,1/165,0.4722348013117288,0.5869203959160059,0,0,1.585285622593068,1.1894064429633455,CDKN2A
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,2/424,0.4880128151865947,0.6022285804430317,0,0,1.232290679304897,0.8840621083159943,BCL2A1;DKK1
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,1/178,0.4982651912860242,0.6105503048152691,0,0,1.467885816235504,1.0225627729927074,MPZ
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.5060165483588742,0.6106971299326102,0,0,1.435155568479209,0.9776077461122028,UBD
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,1/182,0.5060165483588742,0.6106971299326102,0,0,1.435155568479209,0.9776077461122028,CDKN2A
Reactome_2022,RHO GTPase Cycle R-HSA-9012999,2/441,0.5089142749438418,0.6106971299326102,0,0,1.183538344722855,0.7994513861898697,MPZ;VIM
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,1/188,0.5174224777833565,0.6166541858513975,0,0,1.3886856177877849,0.9149987967515556,BCL2
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,1/198,0.5358574369263035,0.6319824837658642,0,0,1.3175260486240985,0.821987544086677,DKK1
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,2/468,0.5409723231554158,0.6319824837658642,0,0,1.1134191702432046,0.6840704420310161,LYZ;PRSS2
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,3/736,0.542578299800141,0.6319824837658642,0,0,1.06135466981306,0.6489365210151404,CDKN2A;MT1G;MT1E
Reactome_2022,Signaling By NOTCH R-HSA-157118,1/203,0.5448124860050554,0.6319824837658642,0,0,1.284588327253778,0.7801479691189431,DLK1
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,1/212,0.5605038800966363,0.6458786432901636,0,0,1.229234222998254,0.711627187191503,RGS16
Reactome_2022,Metabolism Of Proteins R-HSA-392499,7/1890,0.6000625270124835,0.6838813797778006,0,0,0.9580456718003186,0.4892944435394342,CPM;NSMCE4A;CDKN2A;ODAM;MPZ;UBD;LYZ
Reactome_2022,Neddylation R-HSA-8951664,1/237,0.6013439718735833,0.6838813797778006,0,0,1.0976248884924176,0.5582390395297454,UBD
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,1/246,0.6151098640355898,0.6921946081886339,0,0,1.0568206229860366,0.5135666174009723,UBD
Reactome_2022,Leishmania Infection R-HSA-9658195,1/247,0.6166101394783807,0.6921946081886339,0,0,1.0524711168164314,0.5088890657150215,RAMP2
Reactome_2022,Post-translational Protein Modification R-HSA-597592,5/1383,0.6226753925423261,0.6945225532202868,0,0,0.9345770843412352,0.4427371416424259,CPM;NSMCE4A;CDKN2A;MPZ;UBD
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,1/271,0.650934437094678,0.7214177837864584,0,0,0.957748538011696,0.4112058418034154,CDKN2A
Reactome_2022,Signaling By WNT R-HSA-195721,1/294,0.6809755078760704,0.7499350529774447,0,0,0.8815340398778516,0.3387108883225407,DKK1
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,2/644,0.7140530384805903,0.7814165326768724,0,0,0.8008722741433022,0.2697322088703011,MPZ;VIM
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",2/660,0.726763278996538,0.790355065908735,0,0,0.7807497467071935,0.2491797700179092,MPZ;VIM
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,1/378,0.7705452387714954,0.8327631773058398,0,0,0.6821862348178138,0.177816557662976,S100A1
